"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 17 09:52:43 GMT 2024","Mon Jun 17 09:52:45 GMT 2024","1618","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Mon Jun 17 09:52:38 GMT 2024","Mon Jun 17 09:52:43 GMT 2024","4543","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Mon Jun 17 09:53:05 GMT 2024","Mon Jun 17 09:53:07 GMT 2024","1707","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Mon Jun 17 09:52:47 GMT 2024","Mon Jun 17 09:52:49 GMT 2024","2059","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"unknown","Mon Jun 17 09:52:30 GMT 2024","Mon Jun 17 09:52:30 GMT 2024","1","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","FrameworkTest","FrameworkTest","testFail","testFail",""
"passed","Mon Jun 17 09:53:15 GMT 2024","Mon Jun 17 09:53:19 GMT 2024","3491","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Mon Jun 17 09:53:09 GMT 2024","Mon Jun 17 09:53:10 GMT 2024","805","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testGoogle","testGoogle",""
"passed","Mon Jun 17 09:52:30 GMT 2024","Mon Jun 17 09:52:30 GMT 2024","5","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","FrameworkTest","FrameworkTest","testPass","testPass",""
"passed","Mon Jun 17 09:53:01 GMT 2024","Mon Jun 17 09:53:03 GMT 2024","1673","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Mon Jun 17 09:52:30 GMT 2024","Mon Jun 17 09:52:30 GMT 2024","0","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","FrameworkTest","FrameworkTest","testPass","testPass",""
"passed","Mon Jun 17 09:52:57 GMT 2024","Mon Jun 17 09:52:59 GMT 2024","1819","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Mon Jun 17 09:52:47 GMT 2024","Mon Jun 17 09:52:48 GMT 2024","1656","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Mon Jun 17 09:52:45 GMT 2024","Mon Jun 17 09:52:47 GMT 2024","1606","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
