"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 06 12:25:06 GMT 2024","Sat Jul 06 12:25:09 GMT 2024","2938","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProductSKU","TC-PROD-009 Verify SKU/ID Display","Ensure that the product SKU or ID is displayed correctly."
"passed","Sat Jul 06 12:24:41 GMT 2024","Sat Jul 06 12:24:46 GMT 2024","4416","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testAddToCompareMessage","TC-PROD-011 Verify add to compare message displays after click Add to Compare button","Verify add to compare message displays after click Add to Compare button"
"passed","Sat Jul 06 12:24:09 GMT 2024","Sat Jul 06 12:24:10 GMT 2024","852","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testSubCategoryNavigation","TC-01.03 Open Home page by logo click","Ensure that clicking on a subcategory link in the navigation menu redirects the user to the corresponding subcategory page."
"passed","Sat Jul 06 12:23:55 GMT 2024","Sat Jul 06 12:23:57 GMT 2024","2481","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testRedirectToHomeAfterLogin","TC-01.06.04: Verify Navigation to Account page after login","Ensure that Account page opens after clicking on the Create an Account button on Create Account page."
"passed","Sat Jul 06 12:25:06 GMT 2024","Sat Jul 06 12:25:08 GMT 2024","2414","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProductPrice","TC-PROD-003 Verify Product Price on Product Page","Ensure that the product price is displayed correctly and matches the listed price."
"passed","Sat Jul 06 12:23:53 GMT 2024","Sat Jul 06 12:23:53 GMT 2024","740","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavToLoginPage","TC-01.06.03: Verify Navigation to Customer Login page after click on Sign In link","Ensure that Login page opens after clicking on the Sign In button on top of the page."
"passed","Sat Jul 06 12:24:03 GMT 2024","Sat Jul 06 12:24:04 GMT 2024","899","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testSubCategoryNavigation","TC-01.03 Open Home page by logo click","Ensure that clicking on a subcategory link in the navigation menu redirects the user to the corresponding subcategory page."
"passed","Sat Jul 06 12:24:49 GMT 2024","Sat Jul 06 12:24:52 GMT 2024","2711","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProductDescription","TC-PROD-005 Verify Product Description on Product Page","Ensure that the product description is displayed correctly and matches the listed one."
"passed","Sat Jul 06 12:24:19 GMT 2024","Sat Jul 06 12:24:22 GMT 2024","3572","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testAddToCompareMessage","TC-PROD-011 Verify add to compare message displays after click Add to Compare button","Verify add to compare message displays after click Add to Compare button"
"passed","Sat Jul 06 12:24:29 GMT 2024","Sat Jul 06 12:24:31 GMT 2024","1675","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProductSKU","TC-PROD-009 Verify SKU/ID Display","Ensure that the product SKU or ID is displayed correctly."
