"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 13 09:52:40 GMT 2024","Thu Jun 13 09:52:41 GMT 2024","921","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseURL","TC-01.00 Open base URL","TC-01.00 Open base URL"
"passed","Thu Jun 13 09:52:12 GMT 2024","Thu Jun 13 09:52:19 GMT 2024","6362","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Thu Jun 13 09:52:25 GMT 2024","Thu Jun 13 09:52:27 GMT 2024","1826","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Thu Jun 13 09:52:05 GMT 2024","Thu Jun 13 09:52:07 GMT 2024","1713","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Thu Jun 13 09:52:07 GMT 2024","Thu Jun 13 09:52:09 GMT 2024","1715","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Thu Jun 13 09:52:21 GMT 2024","Thu Jun 13 09:52:23 GMT 2024","1932","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Thu Jun 13 09:52:07 GMT 2024","Thu Jun 13 09:52:09 GMT 2024","2370","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Thu Jun 13 09:52:11 GMT 2024","Thu Jun 13 09:52:13 GMT 2024","1726","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"unknown","Thu Jun 13 09:52:04 GMT 2024","Thu Jun 13 09:52:04 GMT 2024","2","CrossBrowser Test Suite","ChromeTest","FrameworkTest","FrameworkTest","testFail","testFail",""
"passed","Thu Jun 13 09:52:09 GMT 2024","Thu Jun 13 09:52:11 GMT 2024","1594","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Thu Jun 13 09:52:15 GMT 2024","Thu Jun 13 09:52:16 GMT 2024","1419","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Thu Jun 13 09:52:13 GMT 2024","Thu Jun 13 09:52:15 GMT 2024","1598","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Thu Jun 13 09:52:33 GMT 2024","Thu Jun 13 09:52:35 GMT 2024","2117","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Thu Jun 13 09:52:37 GMT 2024","Thu Jun 13 09:52:38 GMT 2024","804","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testGoogle","testGoogle",""
"passed","Thu Jun 13 09:52:29 GMT 2024","Thu Jun 13 09:52:31 GMT 2024","1816","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Thu Jun 13 09:52:05 GMT 2024","Thu Jun 13 09:52:05 GMT 2024","6","CrossBrowser Test Suite","FirefoxTest","FrameworkTest","FrameworkTest","testPass","testPass",""
"passed","Thu Jun 13 09:52:17 GMT 2024","Thu Jun 13 09:52:17 GMT 2024","449","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testGoogle","testGoogle",""
"unknown","Thu Jun 13 09:52:04 GMT 2024","Thu Jun 13 09:52:04 GMT 2024","1","CrossBrowser Test Suite","FirefoxTest","FrameworkTest","FrameworkTest","testFail","testFail",""
"passed","Thu Jun 13 09:52:17 GMT 2024","Thu Jun 13 09:52:18 GMT 2024","511","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseURL","TC-01.00 Open base URL","TC-01.00 Open base URL"
"passed","Thu Jun 13 09:52:05 GMT 2024","Thu Jun 13 09:52:05 GMT 2024","9","CrossBrowser Test Suite","ChromeTest","FrameworkTest","FrameworkTest","testPass","testPass",""
