"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 12 21:20:39 GMT 2024","Wed Jun 12 21:20:40 GMT 2024","1670","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Wed Jun 12 21:20:41 GMT 2024","Wed Jun 12 21:20:42 GMT 2024","1580","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Wed Jun 12 21:20:35 GMT 2024","Wed Jun 12 21:20:36 GMT 2024","1694","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Wed Jun 12 21:20:53 GMT 2024","Wed Jun 12 21:20:56 GMT 2024","2790","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Wed Jun 12 21:20:58 GMT 2024","Wed Jun 12 21:21:00 GMT 2024","2069","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Wed Jun 12 21:20:37 GMT 2024","Wed Jun 12 21:20:38 GMT 2024","1770","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Wed Jun 12 21:20:45 GMT 2024","Wed Jun 12 21:20:46 GMT 2024","771","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseURL","TC-01.00 Open base URL","TC-01.00 Open base URL"
"passed","Wed Jun 12 21:20:44 GMT 2024","Wed Jun 12 21:20:45 GMT 2024","580","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testGoogle","testGoogle",""
"passed","Wed Jun 12 21:21:02 GMT 2024","Wed Jun 12 21:21:03 GMT 2024","843","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testGoogle","testGoogle",""
"passed","Wed Jun 12 21:20:32 GMT 2024","Wed Jun 12 21:20:34 GMT 2024","2263","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Wed Jun 12 21:20:49 GMT 2024","Wed Jun 12 21:20:51 GMT 2024","2239","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Wed Jun 12 21:21:05 GMT 2024","Wed Jun 12 21:21:07 GMT 2024","2032","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseURL","TC-01.00 Open base URL","TC-01.00 Open base URL"
"passed","Wed Jun 12 21:20:42 GMT 2024","Wed Jun 12 21:20:44 GMT 2024","1584","CrossBrowser Test Suite","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Wed Jun 12 21:20:39 GMT 2024","Wed Jun 12 21:20:42 GMT 2024","2467","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Wed Jun 12 21:20:46 GMT 2024","Wed Jun 12 21:20:46 GMT 2024","0","CrossBrowser Test Suite","ChromeTest","FrameworkTest","FrameworkTest","testPass","testPass",""
"unknown","Wed Jun 12 21:20:31 GMT 2024","Wed Jun 12 21:20:31 GMT 2024","1","CrossBrowser Test Suite","FirefoxTest","FrameworkTest","FrameworkTest","testFail","testFail",""
"passed","Wed Jun 12 21:20:31 GMT 2024","Wed Jun 12 21:20:31 GMT 2024","15","CrossBrowser Test Suite","FirefoxTest","FrameworkTest","FrameworkTest","testPass","testPass",""
"passed","Wed Jun 12 21:20:44 GMT 2024","Wed Jun 12 21:20:47 GMT 2024","2227","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"passed","Wed Jun 12 21:20:34 GMT 2024","Wed Jun 12 21:20:36 GMT 2024","2585","CrossBrowser Test Suite","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLsmvn"
"unknown","Wed Jun 12 21:20:31 GMT 2024","Wed Jun 12 21:20:31 GMT 2024","0","CrossBrowser Test Suite","ChromeTest","FrameworkTest","FrameworkTest","testFail","testFail",""
