"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 08 21:30:02 GMT 2024","Mon Jul 08 21:30:03 GMT 2024","783","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testFooterNavigation","TC-01.09: Verify Footer Links Navigation","Ensure that clicking on the links in the footer redirects the user to the correct pages."
"passed","Mon Jul 08 21:29:56 GMT 2024","Mon Jul 08 21:29:58 GMT 2024","2505","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testBreadcrumbsNavigationToHomePage","TC-01.04.03 Verify Breadcrumb Navigation to home page","Ensure that the breadcrumb link are functional and navigate the user to the to home page."
"passed","Mon Jul 08 21:29:44 GMT 2024","Mon Jul 08 21:29:45 GMT 2024","715","Smoke","Smoke Test Run","FrameworkTest","FrameworkTest","testGoogle","TC-00.01 Open Google.com","TC-00.01 Open Google.com"
"passed","Mon Jul 08 21:30:19 GMT 2024","Mon Jul 08 21:30:20 GMT 2024","903","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","TC-01.02 Check Nav menu URLs","Ensure that clicking on a category link in the navigation menu redirects the user to the corresponding category page."
"passed","Mon Jul 08 21:30:52 GMT 2024","Mon Jul 08 21:30:55 GMT 2024","2619","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProductPath","TC-PROD-010 Verify the opened product breadcrumb path","Verify the opened product breadcrumb path"
"passed","Mon Jul 08 21:30:26 GMT 2024","Mon Jul 08 21:30:27 GMT 2024","1066","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testSubCategoryNavigation","TC-01.03 Open Home page by logo click","Ensure that clicking on a subcategory link in the navigation menu redirects the user to the corresponding subcategory page."
"passed","Mon Jul 08 21:30:22 GMT 2024","Mon Jul 08 21:30:23 GMT 2024","826","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","TC-01.02 Check Nav menu URLs","Ensure that clicking on a category link in the navigation menu redirects the user to the corresponding category page."
"passed","Mon Jul 08 21:30:29 GMT 2024","Mon Jul 08 21:30:30 GMT 2024","1047","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testSubCategoryNavigation","TC-01.03 Open Home page by logo click","Ensure that clicking on a subcategory link in the navigation menu redirects the user to the corresponding subcategory page."
"passed","Mon Jul 08 21:29:46 GMT 2024","Mon Jul 08 21:29:46 GMT 2024","0","Smoke","Smoke Test Run","FrameworkTest","FrameworkTest","testPass","TC-00.00 AssertTrue = true","TC-00.00 AssertTrue = true"
"passed","Mon Jul 08 21:30:20 GMT 2024","Mon Jul 08 21:30:21 GMT 2024","1213","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","TC-01.02 Check Nav menu URLs","Ensure that clicking on a category link in the navigation menu redirects the user to the corresponding category page."
"passed","Mon Jul 08 21:30:43 GMT 2024","Mon Jul 08 21:30:46 GMT 2024","2577","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProductDescription","TC-PROD-005 Verify Product Description on Product Page","Ensure that the product description is displayed correctly and matches the listed one."
"passed","Mon Jul 08 21:31:08 GMT 2024","Mon Jul 08 21:31:10 GMT 2024","1260","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","com.lumatest.test.SearchTest","com.lumatest.test.SearchTest","testSearchResultNavigation","TC-04.01: Verify Search Result Navigation","Ensure that clicking on a product in the search results redirects the user to the correct product page."
"passed","Mon Jul 08 21:30:24 GMT 2024","Mon Jul 08 21:30:25 GMT 2024","1088","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testSubCategoryNavigation","TC-01.03 Open Home page by logo click","Ensure that clicking on a subcategory link in the navigation menu redirects the user to the corresponding subcategory page."
"passed","Mon Jul 08 21:30:34 GMT 2024","Mon Jul 08 21:30:35 GMT 2024","1047","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testSubCategoryNavigation","TC-01.03 Open Home page by logo click","Ensure that clicking on a subcategory link in the navigation menu redirects the user to the corresponding subcategory page."
"passed","Mon Jul 08 21:30:10 GMT 2024","Mon Jul 08 21:30:11 GMT 2024","554","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testFooterNavigation","TC-01.09: Verify Footer Links Navigation","Ensure that clicking on the links in the footer redirects the user to the correct pages."
"passed","Mon Jul 08 21:30:17 GMT 2024","Mon Jul 08 21:30:18 GMT 2024","1034","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","TC-01.02 Check Nav menu URLs","Ensure that clicking on a category link in the navigation menu redirects the user to the corresponding category page."
"passed","Mon Jul 08 21:31:07 GMT 2024","Mon Jul 08 21:31:08 GMT 2024","685","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","com.lumatest.test.LoginTest","com.lumatest.test.LoginTest","testNavToLoginPage","TC-03.03: Verify Navigation to Customer Login page after click on Sign In link","Ensure that Login page opens after clicking on the Sign In button on top of the page."
"passed","Mon Jul 08 21:31:22 GMT 2024","Mon Jul 08 21:31:25 GMT 2024","3535","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProductInStock","TC-PROD-006 Verify Stock Availability on Product Page","Ensure that the stock availability is displayed correctly on the product page."
"passed","Mon Jul 08 21:32:02 GMT 2024","Mon Jul 08 21:32:05 GMT 2024","3078","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","com.lumatest.test.LoginTest","com.lumatest.test.LoginTest","testNavToAccPageByCreateAcc","TC-03.02: Verify Navigation to Account page after account creation","Ensure that Account page opens after clicking on the Create an Account button on Create Account page."
"passed","Mon Jul 08 21:31:01 GMT 2024","Mon Jul 08 21:31:05 GMT 2024","4818","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","com.lumatest.test.CartTest","com.lumatest.test.CartTest","testNavToCheckout","TC-02.02: Verify Navigation to Checkout","Ensure that clicking on the Checkout button from the cart page redirects the user to the checkout page."
"passed","Mon Jul 08 21:30:31 GMT 2024","Mon Jul 08 21:30:32 GMT 2024","1041","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testSubCategoryNavigation","TC-01.03 Open Home page by logo click","Ensure that clicking on a subcategory link in the navigation menu redirects the user to the corresponding subcategory page."
"passed","Mon Jul 08 21:30:14 GMT 2024","Mon Jul 08 21:30:15 GMT 2024","922","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","TC-01.02 Check Nav menu URLs","Ensure that clicking on a category link in the navigation menu redirects the user to the corresponding category page."
"unknown","Mon Jul 08 21:29:43 GMT 2024","Mon Jul 08 21:29:43 GMT 2024","1","Smoke","Smoke Test Run","FrameworkTest","FrameworkTest","testFail","testFail",""
"passed","Mon Jul 08 21:30:50 GMT 2024","Mon Jul 08 21:30:52 GMT 2024","2258","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProductName","TC-PROD-002 Verify Product Name on Product Page and Breadcrumbs","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Mon Jul 08 21:31:15 GMT 2024","Mon Jul 08 21:31:18 GMT 2024","3495","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProductDescription","TC-PROD-005 Verify Product Description on Product Page","Ensure that the product description is displayed correctly and matches the listed one."
"passed","Mon Jul 08 21:30:36 GMT 2024","Mon Jul 08 21:30:37 GMT 2024","938","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testSubCategoryNavigation","TC-01.03 Open Home page by logo click","Ensure that clicking on a subcategory link in the navigation menu redirects the user to the corresponding subcategory page."
