"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 18 20:58:59 GMT 2024","Tue Jun 18 20:59:00 GMT 2024","1518","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLs"
"unknown","Tue Jun 18 20:58:52 GMT 2024","Tue Jun 18 20:58:52 GMT 2024","2","Smoke","Smoke Test Run","FrameworkTest","FrameworkTest","testFail","testFail",""
"passed","Tue Jun 18 20:58:53 GMT 2024","Tue Jun 18 20:58:53 GMT 2024","1","Smoke","Smoke Test Run","FrameworkTest","FrameworkTest","testPass","TC-00.00 AssertTrue = true","TC-00.00 AssertTrue = true"
"passed","Tue Jun 18 20:58:53 GMT 2024","Tue Jun 18 20:58:53 GMT 2024","494","Smoke","Smoke Test Run","FrameworkTest","FrameworkTest","testGoogle","TC-00.01 Open Google.com","TC-00.01 Open Google.com"
"passed","Tue Jun 18 20:58:55 GMT 2024","Tue Jun 18 20:58:57 GMT 2024","1439","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLs"
"passed","Tue Jun 18 20:59:08 GMT 2024","Tue Jun 18 20:59:12 GMT 2024","3536","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Tue Jun 18 20:59:19 GMT 2024","Tue Jun 18 20:59:23 GMT 2024","4037","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Tue Jun 18 20:58:54 GMT 2024","Tue Jun 18 20:58:55 GMT 2024","1488","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLs"
"passed","Tue Jun 18 20:59:04 GMT 2024","Tue Jun 18 20:59:05 GMT 2024","584","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseURL","TC-01.00 Open base URL","TC-01.00 Open base URL"
"passed","Tue Jun 18 20:58:57 GMT 2024","Tue Jun 18 20:58:59 GMT 2024","1428","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLs"
"passed","Tue Jun 18 20:59:02 GMT 2024","Tue Jun 18 20:59:04 GMT 2024","1399","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLs"
"passed","Tue Jun 18 20:59:01 GMT 2024","Tue Jun 18 20:59:02 GMT 2024","1461","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLs"
