"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 18 20:45:48 GMT 2024","Tue Jun 18 20:45:53 GMT 2024","5227","Ubuntu crossBrowser Test Suite","FirefoxTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Tue Jun 18 20:45:11 GMT 2024","Tue Jun 18 20:45:12 GMT 2024","1449","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLs"
"passed","Tue Jun 18 20:45:12 GMT 2024","Tue Jun 18 20:45:14 GMT 2024","1441","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLs"
"passed","Tue Jun 18 20:45:21 GMT 2024","Tue Jun 18 20:45:25 GMT 2024","3647","Ubuntu crossBrowser Test Suite","ChromeTestUbuntu","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Tue Jun 18 20:45:03 GMT 2024","Tue Jun 18 20:45:05 GMT 2024","1529","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLs"
"passed","Tue Jun 18 20:45:02 GMT 2024","Tue Jun 18 20:45:03 GMT 2024","547","Smoke","Smoke Test Run","FrameworkTest","FrameworkTest","testGoogle","TC-00.01 Open Google.com","TC-00.01 Open Google.com"
"passed","Tue Jun 18 20:45:07 GMT 2024","Tue Jun 18 20:45:08 GMT 2024","1568","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLs"
"passed","Tue Jun 18 20:45:03 GMT 2024","Tue Jun 18 20:45:03 GMT 2024","0","Smoke","Smoke Test Run","FrameworkTest","FrameworkTest","testPass","TC-00.00 AssertTrue = true","TC-00.00 AssertTrue = true"
"passed","Tue Jun 18 20:45:05 GMT 2024","Tue Jun 18 20:45:07 GMT 2024","1535","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLs"
"unknown","Tue Jun 18 20:45:01 GMT 2024","Tue Jun 18 20:45:01 GMT 2024","1","Smoke","Smoke Test Run","FrameworkTest","FrameworkTest","testFail","testFail",""
"passed","Tue Jun 18 20:45:14 GMT 2024","Tue Jun 18 20:45:15 GMT 2024","492","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseURL","TC-01.00 Open base URL","TC-01.00 Open base URL"
"passed","Tue Jun 18 20:45:09 GMT 2024","Tue Jun 18 20:45:10 GMT 2024","1727","Regression","Regression Test Run","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","navigationMenuTest","TC-01.01 Check Nav menu URLs","TC-01.01 Check Nav menu URLs"
